instance,policy,budget,seed,depth,backend,anchor_gap,incumbent_gap
air05,greedy_score,60,0,16,,0.011393796921210283,0.011412754985971033
air05,greedy_score,60,1,0,plain,-0.01882121529341736,0.13323727913854555
air05,greedy_score,60,1,8,plain,0.006808757442858491,0.03526200045499355
air05,greedy_score,60,1,9,,0.007538336693486649,0.012171077576401
air05,greedy_score,60,1,12,,0.009694766397850132,0.011602335633578525
air05,greedy_score,60,1,16,,0.011393796921210283,0.011412754985971033
air05,greedy_score,60,2,0,plain,-0.01882121529341736,0.13323727913854555
air05,greedy_score,60,2,8,plain,0.006808757442858491,0.03526200045499355
air05,greedy_score,60,2,9,,0.007538336693486649,0.012171077576401
air05,greedy_score,60,2,12,,0.009694766397850132,0.011602335633578525
air05,greedy_score,60,2,16,,0.011393796921210283,0.011412754985971033
air05,greedy_score,900,0,0,plain,-0.01882121529341736,0.13323727913854555
air05,greedy_score,900,0,8,plain,0.006808757442858491,0.03526200045499355
air05,greedy_score,900,0,9,,0.007538336693486649,0.012171077576401
air05,greedy_score,900,0,12,,0.009694766397850132,0.011602335633578525
air05,greedy_score,900,0,16,,0.011393796921210283,0.011412754985971033
air05,greedy_score,900,1,0,plain,-0.01882121529341736,0.13323727913854555
air05,greedy_score,900,1,8,plain,0.006808757442858491,0.03526200045499355
air05,greedy_score,900,1,9,,0.007538336693486649,0.012171077576401
air05,greedy_score,900,1,12,,0.009694766397850132,0.011602335633578525
air05,greedy_score,900,1,16,,0.011393796921210283,0.011412754985971033
air05,greedy_score,900,2,0,plain,-0.01882121529341736,0.13323727913854555
air05,greedy_score,900,2,8,plain,0.006808757442858491,0.03526200045499355
air05,greedy_score,900,2,9,,0.007538336693486649,0.012171077576401
air05,greedy_score,900,2,12,,0.009694766397850132,0.011602335633578525
air05,greedy_score,900,2,16,,0.011393796921210283,0.011412754985971033
air05,hybrid_best_bound_depth,10,0,0,plain,-0.01882121529341736,0.13323727913854555
air05,hybrid_best_bound_depth,10,0,10,plain,0.012461767902732535,0.05983165238492455
air05,hybrid_best_bound_depth,10,0,11,plain,0.01347286468997254,0.032569955258967165
air05,hybrid_best_bound_depth,10,0,12,local_branching,0.015299158261924623,0.015431864715249868
air05,hybrid_best_bound_depth,10,0,11,plain,0.012464927580192613,0.015204367938120876
air05,hybrid_best_bound_depth,10,0,10,plain,0.010085690452718173,0.01122317433836354
air05,hybrid_best_bound_depth,10,0,9,plain,0.007836000101109587,0.010692348525062562
air05,hybrid_best_bound_depth,10,0,10,plain,0.007303594449078638,0.008986122696595131
air05,hybrid_best_bound_depth,10,0,0,plain,-0.01882121529341736,0.13323727913854555
air05,hybrid_best_bound_depth,10,0,10,plain,0.012461767902732535,0.06074163949344051
air05,hybrid_best_bound_depth,10,0,11,plain,0.01347286468997254,0.035679077879730035
air05,hybrid_best_bound_depth,10,0,12,local_branching,0.015299158261924623,0.015431864715249868
air05,hybrid_best_bound_depth,10,0,11,plain,0.012464927580192613,0.015204367938120876
air05,hybrid_best_bound_depth,10,0,10,plain,0.010085690452718173,0.01122317433836354
air05,hybrid_best_bound_depth,10,0,10,plain,0.007904054692558544,0.010692348525062562
air05,hybrid_best_bound_depth,10,0,10,plain,0.007303594449078638,0.008986122696595131
air05,hybrid_best_bound_depth,10,1,0,plain,-0.01882121529341736,0.13323727913854555
air05,hybrid_best_bound_depth,10,1,10,plain,0.012461767902732535,0.06074163949344051
air05,hybrid_best_bound_depth,10,1,11,plain,0.01347286468997254,0.035679077879730035
air05,hybrid_best_bound_depth,10,1,12,local_branching,0.015299158261924623,0.015431864715249868
air05,hybrid_best_bound_depth,10,1,11,plain,0.012464927580192613,0.015204367938120876
air05,hybrid_best_bound_depth,10,1,10,plain,0.010085690452718173,0.01122317433836354
air05,hybrid_best_bound_depth,10,1,10,plain,0.007904054692558544,0.010692348525062562
air05,hybrid_best_bound_depth,10,1,10,,0.007303594449078638,0.008986122696595131
air05,hybrid_best_bound_depth,10,2,0,plain,-0.01882121529341736,0.13323727913854555
air05,hybrid_best_bound_depth,10,2,10,plain,0.012461767902732535,0.06074163949344051
air05,hybrid_best_bound_depth,10,2,11,plain,0.01347286468997254,0.035679077879730035
air05,hybrid_best_bound_depth,10,2,12,local_branching,0.015299158261924623,0.015431864715249868
air05,hybrid_best_bound_depth,10,2,11,plain,0.012464927580192613,0.015204367938120876
air05,hybrid_best_bound_depth,10,2,10,plain,0.010085690452718173,0.01122317433836354
air05,hybrid_best_bound_depth,10,2,10,plain,0.007904054692558544,0.010692348525062562
air05,hybrid_best_bound_depth,10,2,10,plain,0.007303594449078638,0.008986122696595131
air05,hybrid_best_bound_depth,300,0,0,plain,-0.01882121529341736,0.13323727913854555
air05,hybrid_best_bound_depth,300,0,10,plain,0.012461767902732535,0.06074163949344051
air05,hybrid_best_bound_depth,300,0,11,plain,0.01347286468997254,0.035679077879730035
air05,hybrid_best_bound_depth,300,0,12,local_branching,0.015299158261924623,0.015431864715249868
air05,hybrid_best_bound_depth,300,0,11,plain,0.012464927580192613,0.015204367938120876
air05,hybrid_best_bound_depth,300,0,10,plain,0.010085690452718173,0.01122317433836354
air05,hybrid_best_bound_depth,300,0,10,plain,0.007904054692558544,0.010692348525062562
air05,hybrid_best_bound_depth,300,0,10,plain,0.007303594449078638,0.008986122696595131
air05,hybrid_best_bound_depth,300,1,0,plain,-0.01882121529341736,0.13323727913854555
air05,hybrid_best_bound_depth,300,1,10,plain,0.012461767902732535,0.06074163949344051
air05,hybrid_best_bound_depth,300,1,11,plain,0.01347286468997254,0.035679077879730035
air05,hybrid_best_bound_depth,300,1,12,local_branching,0.015299158261924623,0.015431864715249868
air05,hybrid_best_bound_depth,300,1,11,plain,0.012464927580192613,0.015204367938120876
air05,hybrid_best_bound_depth,300,1,10,plain,0.010085690452718173,0.01122317433836354
air05,hybrid_best_bound_depth,300,1,10,plain,0.007904054692558544,0.010692348525062562
air05,hybrid_best_bound_depth,300,1,10,,0.007303594449078638,0.008986122696595131
air05,hybrid_best_bound_depth,300,2,0,plain,-0.01882121529341736,0.13323727913854555
air05,hybrid_best_bound_depth,300,2,10,plain,0.012461767902732535,0.06074163949344051
air05,hybrid_best_bound_depth,300,2,11,plain,0.01347286468997254,0.035679077879730035
air05,hybrid_best_bound_depth,300,2,12,local_branching,0.015299158261924623,0.015431864715249868
air05,hybrid_best_bound_depth,300,2,11,plain,0.012464927580192613,0.015204367938120876
air05,hybrid_best_bound_depth,300,2,10,plain,0.010085690452718173,0.01122317433836354
air05,hybrid_best_bound_depth,300,2,10,plain,0.007904054692558544,0.010692348525062562
air05,hybrid_best_bound_depth,300,2,10,plain,0.007303594449078638,0.008986122696595131
air05,hybrid_best_bound_depth,60,0,0,plain,-0.01882121529341736,0.13323727913854555
air05,hybrid_best_bound_depth,60,0,10,plain,0.012461767902732535,0.06074163949344051
air05,hybrid_best_bound_depth,60,0,11,plain,0.01347286468997254,0.035679077879730035
air05,hybrid_best_bound_depth,60,0,12,local_branching,0.015299158261924623,0.015431864715249868
air05,hybrid_best_bound_depth,60,0,11,plain,0.012464927580192613,0.015204367938120876
air05,hybrid_best_bound_depth,60,0,10,plain,0.010085690452718173,0.01122317433836354
air05,hybrid_best_bound_depth,60,0,10,plain,0.007904054692558544,0.010692348525062562
air05,hybrid_best_bound_depth,60,0,10,,0.007303594449078638,0.008986122696595131
air05,hybrid_best_bound_depth,60,1,0,plain,-0.01882121529341736,0.13323727913854555
air05,hybrid_best_bound_depth,60,1,10,plain,0.012461767902732535,0.06074163949344051
air05,hybrid_best_bound_depth,60,1,11,plain,0.01347286468997254,0.035679077879730035
air05,hybrid_best_bound_depth,60,1,12,local_branching,0.015299158261924623,0.015431864715249868
air05,hybrid_best_bound_depth,60,1,11,plain,0.012464927580192613,0.015204367938120876
air05,hybrid_best_bound_depth,60,1,10,plain,0.010085690452718173,0.01122317433836354
air05,hybrid_best_bound_depth,60,1,10,plain,0.007904054692558544,0.010692348525062562
air05,hybrid_best_bound_depth,60,1,10,,0.007303594449078638,0.008986122696595131
air05,hybrid_best_bound_depth,60,2,0,plain,-0.01882121529341736,0.13323727913854555
air05,hybrid_best_bound_depth,60,2,10,plain,0.012461767902732535,0.06074163949344051
air05,hybrid_best_bound_depth,60,2,11,plain,0.01347286468997254,0.035679077879730035
air05,hybrid_best_bound_depth,60,2,12,local_branching,0.015299158261924623,0.015431864715249868
air05,hybrid_best_bound_depth,60,2,11,plain,0.012464927580192613,0.015204367938120876
air05,hybrid_best_bound_depth,60,2,10,plain,0.010085690452718173,0.01122317433836354
air05,hybrid_best_bound_depth,60,2,10,plain,0.007904054692558544,0.010692348525062562
air05,hybrid_best_bound_depth,60,2,10,plain,0.007303594449078638,0.008986122696595131
air05,hybrid_best_bound_depth,900,0,0,plain,-0.01882121529341736,0.13323727913854555
air05,hybrid_best_bound_depth,900,0,10,plain,0.012461767902732535,0.06074163949344051
air05,hybrid_best_bound_depth,900,0,11,plain,0.01347286468997254,0.035679077879730035
air05,hybrid_best_bound_depth,900,0,12,local_branching,0.015299158261924623,0.015431864715249868
air05,hybrid_best_bound_depth,900,0,11,plain,0.012464927580192613,0.015204367938120876
air05,hybrid_best_bound_depth,900,0,10,plain,0.010085690452718173,0.01122317433836354
air05,hybrid_best_bound_depth,900,0,10,plain,0.007904054692558544,0.010692348525062562
air05,hybrid_best_bound_depth,900,0,10,plain,0.007303594449078638,0.008986122696595131
air05,hybrid_best_bound_depth,900,1,0,plain,-0.01882121529341736,0.13323727913854555
air05,hybrid_best_bound_depth,900,1,10,plain,0.012461767902732535,0.06074163949344051
air05,hybrid_best_bound_depth,900,1,11,plain,0.01347286468997254,0.035679077879730035
air05,hybrid_best_bound_depth,900,1,12,local_branching,0.015299158261924623,0.015431864715249868
air05,hybrid_best_bound_depth,900,1,11,plain,0.012464927580192613,0.015204367938120876
air05,hybrid_best_bound_depth,900,1,10,plain,0.010085690452718173,0.01122317433836354
air05,hybrid_best_bound_depth,900,1,10,plain,0.007904054692558544,0.010692348525062562
air05,hybrid_best_bound_depth,900,1,10,,0.007303594449078638,0.008986122696595131
air05,hybrid_best_bound_depth,900,2,0,plain,-0.01882121529341736,0.13323727913854555
air05,hybrid_best_bound_depth,900,2,10,plain,0.012461767902732535,0.06074163949344051
air05,hybrid_best_bound_depth,900,2,11,plain,0.01347286468997254,0.035679077879730035
air05,hybrid_best_bound_depth,900,2,12,local_branching,0.015299158261924623,0.015431864715249868
air05,hybrid_best_bound_depth,900,2,11,plain,0.012464927580192613,0.015204367938120876
air05,hybrid_best_bound_depth,900,2,10,plain,0.010085690452718173,0.01122317433836354
air05,hybrid_best_bound_depth,900,2,10,plain,0.007904054692558544,0.010692348525062562
air05,hybrid_best_bound_depth,900,2,10,plain,0.007303594449078638,0.008986122696595131
air05,learned_portfolio,10,0,0,plain,-0.01882121529341736,0.13323727913854555
air05,learned_portfolio,10,0,7,plain,-0.002727530804424199,0.05767043300219914
air05,learned_portfolio,10,1,0,plain,-0.01882121529341736,0.13323727913854555
air05,learned_portfolio,10,1,12,,0.016057480852354592,0.01759308409797528
air05,learned_portfolio,10,1,12,plain,0.01097679948830836,0.013801471145825434
air05,learned_portfolio,10,2,0,plain,-0.01882121529341736,0.13323727913854555
air05,learned_portfolio,10,2,11,plain,0.0187625364849815,0.1317585500872071
air05,learned_portfolio,300,0,0,plain,-0.01882121529341736,0.13323727913854555
air05,learned_portfolio,300,0,7,plain,-0.002727530804424199,0.05767043300219914
air05,learned_portfolio,300,0,16,plain,0.02056798362023174,0.04659892318192159
air05,learned_portfolio,300,0,15,,0.02295189707034729,0.02513839387275347
air05,learned_portfolio,300,0,15,plain,0.02041151639240648,0.02339425191476454
air05,learned_portfolio,300,0,18,plain,0.017721051035110336,0.020360961553044666
air05,learned_portfolio,300,1,0,plain,-0.01882121529341736,0.13323727913854555
air05,learned_portfolio,300,1,12,,0.016057480852354592,0.01759308409797528
air05,learned_portfolio,300,1,13,plain,0.013139404969541146,0.013801471145825434
air05,learned_portfolio,300,1,16,plain,0.013631982009930361,0.013725638886782437
air05,learned_portfolio,300,1,15,plain,0.013080018420272828,0.013308561462045954
air05,learned_portfolio,300,2,0,plain,-0.01882121529341736,0.13323727913854555
air05,learned_portfolio,300,2,11,plain,0.0187625364849815,0.1317585500872071
air05,learned_portfolio,300,2,15,plain,0.03832976002536938,0.045006445742018654
air05,learned_portfolio,300,2,16,plain,0.03998255858042011,0.04341396830211572
air05,learned_portfolio,300,2,16,plain,0.036684758077038755,0.04155607795556229
air05,learned_portfolio,300,2,16,plain,0.03508000303329053,0.0391673617957021
air05,learned_portfolio,60,0,0,plain,-0.01882121529341736,0.13323727913854555
air05,learned_portfolio,60,0,7,plain,-0.002727530804424199,0.05767043300219914
air05,learned_portfolio,60,0,16,plain,0.02056798362023174,0.04659892318192159
air05,learned_portfolio,60,0,15,,0.02295189707034729,0.02513839387275347
air05,learned_portfolio,60,0,15,,0.02041151639240648,0.023849245469022524
air05,learned_portfolio,60,0,16,plain,0.02044311316700768,0.02339425191476454
air05,learned_portfolio,60,0,18,plain,0.017721051035110336,0.020360961553044666
air05,learned_portfolio,60,1,0,plain,-0.01882121529341736,0.13323727913854555
air05,learned_portfolio,60,1,12,,0.016057480852354592,0.01759308409797528
air05,learned_portfolio,60,1,13,plain,0.013139404969541146,0.013801471145825434
air05,learned_portfolio,60,1,15,plain,0.013072634782653615,0.013725638886782437
air05,learned_portfolio,60,1,15,plain,0.013080018420272828,0.013308561462045954
air05,learned_portfolio,60,2,0,plain,-0.01882121529341736,0.13323727913854555
air05,learned_portfolio,60,2,11,plain,0.0187625364849815,0.1317585500872071
air05,learned_portfolio,60,2,15,plain,0.03832976002536938,0.045006445742018654
air05,learned_portfolio,60,2,16,plain,0.03998255858042011,0.04341396830211572
air05,learned_portfolio,60,2,16,plain,0.036684758077038755,0.04155607795556229
air05,learned_portfolio,60,2,16,plain,0.03508000303329053,0.0391673617957021
air05,learned_portfolio,900,0,0,plain,-0.01882121529341736,0.13323727913854555
air05,learned_portfolio,900,0,7,plain,-0.002727530804424199,0.05767043300219914
air05,learned_portfolio,900,0,16,plain,0.02056798362023174,0.04659892318192159
air05,learned_portfolio,900,0,15,,0.02295189707034729,0.02513839387275347
air05,learned_portfolio,900,0,15,,0.02041151639240648,0.023849245469022524
air05,learned_portfolio,900,0,16,plain,0.02044311316700768,0.02339425191476454
air05,learned_portfolio,900,0,18,plain,0.017721051035110336,0.020360961553044666
air05,learned_portfolio,900,1,0,plain,-0.01882121529341736,0.13323727913854555
air05,learned_portfolio,900,1,12,,0.016057480852354592,0.01759308409797528
air05,learned_portfolio,900,1,13,plain,0.013139404969541146,0.013801471145825434
air05,learned_portfolio,900,1,16,plain,0.013631982009930361,0.013725638886782437
air05,learned_portfolio,900,1,15,plain,0.013080018420272828,0.013308561462045954
air05,learned_portfolio,900,2,0,plain,-0.01882121529341736,0.13323727913854555
air05,learned_portfolio,900,2,11,plain,0.0187625364849815,0.1317585500872071
air05,learned_portfolio,900,2,15,plain,0.03832976002536938,0.045006445742018654
air05,learned_portfolio,900,2,16,plain,0.03998255858042011,0.04341396830211572
air05,learned_portfolio,900,2,16,plain,0.036684758077038755,0.04155607795556229
